NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Defiance County, Ohio","0500000US39039","38024","19175","741","62110","1304","1759","39","039"
"Delaware County, Ohio","0500000US39041","205454","103501","1118","111411","22446","23242","39","041"
"Fairfield County, Ohio","0500000US39045","156204","78449","899","70906","9658","10213","39","045"
"Fayette County, Ohio","0500000US39047","28609","14660","711","48637","847","1143","39","047"
"Fulton County, Ohio","0500000US39051","42186","21347","758","61290","1520","1744","39","051"
"Gallia County, Ohio","0500000US39053","29995","15160","694","48975","772","1257","39","053"
"Greene County, Ohio","0500000US39057","167867","85237","914","70055","11208","12219","39","057"
"Guernsey County, Ohio","0500000US39059","38996","19578","715","46352","1095","1527","39","059"
"Hancock County, Ohio","0500000US39063","75765","38412","758","57384","4397","4565","39","063"
"Hardin County, Ohio","0500000US39065","31393","15822","670","50214","869","1043","39","065"
"Henry County, Ohio","0500000US39069","27068","13731","738","60425","1008","1177","39","069"
"Hocking County, Ohio","0500000US39073","28306","14313","625","54774","889","983","39","073"
"Holmes County, Ohio","0500000US39075","43954","22055","666","64453","929","895","39","075"
"Jackson County, Ohio","0500000US39079","32440","16534","693","48915","1220","1051","39","079"
"Jefferson County, Ohio","0500000US39081","65943","33750","665","46849","2235","3074","39","081"
"Lake County, Ohio","0500000US39085","229755","117587","912","65814","13654","15966","39","085"
"Lawrence County, Ohio","0500000US39087","59901","30696","726","46584","1733","2762","39","087"
"Logan County, Ohio","0500000US39091","45315","22761","717","60417","1544","2023","39","091"
"Lorain County, Ohio","0500000US39093","309134","156993","786","58798","16527","17821","39","093"
"Madison County, Ohio","0500000US39097","44248","20146","856","68663","1855","2065","39","097"
"Marion County, Ohio","0500000US39101","65179","30418","736","49225","1810","2079","39","101"
"Medina County, Ohio","0500000US39103","179116","90515","903","77784","14131","13969","39","103"
"Mercer County, Ohio","0500000US39107","41034","20335","676","65566","1686","1727","39","107"
"Miami County, Ohio","0500000US39109","106074","53519","783","62347","5018","5447","39","109"
"Montgomery County, Ohio","0500000US39113","531988","275926","809","53064","29282","34199","39","113"
"Morgan County, Ohio","0500000US39115","14557","7335","604","43791","234","490","39","115"
"Muskingum County, Ohio","0500000US39119","86033","44165","702","48350","2522","3812","39","119"
"Siskiyou County, California","0500000US06093","43516","21858","878","47403","2038","2555","06","093"
"Stanislaus County, California","0500000US06099","546235","275703","1210","62873","19320","23456","06","099"
"Trinity County, California","0500000US06105","12541","6172","813","41780","586","637","06","105"
"Ventura County, California","0500000US06111","845599","427008","1854","89295","59105","64405","06","111"
"Arkansas County, Arkansas","0500000US05001","17761","9263","645","51000","620","711","05","001"
"Benton County, Arkansas","0500000US05007","273510","137412","945","71556","21094","20422","05","007"
"Bradley County, Arkansas","0500000US05011","10805","5703","565","41808","293","468","05","011"
"Chicot County, Arkansas","0500000US05017","10433","5266","568","33523","274","467","05","017"
"Cleburne County, Arkansas","0500000US05023","25063","12547","709","45563","911","1036","05","023"
"Conway County, Arkansas","0500000US05029","20895","10595","614","44456","863","1092","05","029"
"Crawford County, Arkansas","0500000US05033","63118","32012","700","48980","2919","2597","05","033"
"Dallas County, Arkansas","0500000US05039","7114","3659","689","35134","193","263","05","039"
"Faulkner County, Arkansas","0500000US05045","124800","64133","819","54191","6891","8493","05","045"
"Garland County, Arkansas","0500000US05051","99043","51575","791","48150","5332","5606","05","051"
"Greene County, Arkansas","0500000US05055","45197","23070","725","50083","1306","2235","05","055"
"Howard County, Arkansas","0500000US05061","13267","6939","649","38038","393","507","05","061"
"Jackson County, Arkansas","0500000US05067","16908","8535","552","37885","457","428","05","067"
"Lafayette County, Arkansas","0500000US05073","6728","3354","513","33763","241","287","05","073"
"Lee County, Arkansas","0500000US05077","8963","3870","522","27902","200","257","05","077"
"Logan County, Arkansas","0500000US05083","21619","10970","589","44232","526","741","05","083"
"Marion County, Arkansas","0500000US05089","16586","8554","652","38426","612","752","05","089"
"Mississippi County, Arkansas","0500000US05093","41396","21158","655","42986","971","1735","05","093"
"Van Buren County, Arkansas","0500000US05141","16578","8396","600","40442","430","710","05","141"
"Woodruff County, Arkansas","0500000US05147","6477","3472","522","40331","238","169","05","147"
"Fairfield County, Connecticut","0500000US09001","944306","484479","1511","97539","81349","93599","09","001"
"Middlesex County, Connecticut","0500000US09007","162742","83255","1174","84907","14064","14911","09","007"
"Tolland County, Connecticut","0500000US09013","150947","75248","1194","87809","11140","11951","09","013"
"Aleutians East Borough, Alaska","0500000US02013","3389","1433","1087","75833","102","175","02","013"
"Bethel Census Area, Alaska","0500000US02050","18263","8802","1368","54400","297","262","02","050"
"Copper River Census Area, Alaska","0500000US02066","2894","1520","757","64745","170","157","02","066"
"Fairbanks North Star Borough, Alaska","0500000US02090","98455","45346","1297","76464","5256","6369","02","090"
"Juneau City and Borough, Alaska","0500000US02110","32099","15625","1262","88077","2455","3267","02","110"
"Kodiak Island Borough, Alaska","0500000US02150","13383","6239","1412","79173","632","965","02","150"
"Lake and Peninsula Borough, Alaska","0500000US02164","1156","626","775","48750","39","37","02","164"
"North Slope Borough, Alaska","0500000US02185","9375","3694","1050","79083","417","283","02","185"
"Prince of Wales-Hyder Census Area, Alaska","0500000US02198","6338","2869","801","54018","248","279","02","198"
"Southeast Fairbanks Census Area, Alaska","0500000US02240","6911","3147","973","66941","243","257","02","240"
"Adams County, Colorado","0500000US08001","509844","252459","1387","73817","28056","28954","08","001"
"Arapahoe County, Colorado","0500000US08005","649980","327716","1452","80291","59378","62044","08","005"
"Bent County, Colorado","0500000US08011","5677","2139","668","38083","132","260","08","011"
"Chaffee County, Colorado","0500000US08015","19977","9437","1104","55176","1561","1844","08","015"
"Clear Creek County, Colorado","0500000US08019","9533","4701","1004","71919","940","1171","08","019"
"Crowley County, Colorado","0500000US08025","5733","1864","1060","40785","105","111","08","025"
"Denver County, Colorado","0500000US08031","715878","357209","1397","72661","80087","81038","08","031"
"Mineral County, Colorado","0500000US08079","853","455","750","53571","135","117","08","079"
"Montrose County, Colorado","0500000US08085","42280","21406","980","54611","2430","2581","08","085"
"Otero County, Colorado","0500000US08089","18284","9315","687","43075","688","901","08","089"
"Phillips County, Colorado","0500000US08095","4343","2002","750","50426","291","198","08","095"
"Pueblo County, Colorado","0500000US08101","167412","84987","853","49979","8041","9328","08","101"
"Routt County, Colorado","0500000US08107","25317","12037","1365","76198","2913","3086","08","107"
"San Juan County, Colorado","0500000US08111","646","327","1038","56875","49","62","08","111"
"Summit County, Colorado","0500000US08117","30735","14285","1449","80709","4411","4563","08","117"
"Weld County, Colorado","0500000US08123","315389","156213","1143","74332","17557","19723","08","123"
"Kent County, Delaware","0500000US10001","179124","92811","1110","60117","7919","10380","10","001"
"Beaverhead County, Montana","0500000US30001","9454","4728","703","45819","664","650","30","001"
"Broadwater County, Montana","0500000US30007","6080","2910","697","57723","408","488","30","007"
"Cascade County, Montana","0500000US30013","81576","40323","778","52049","4917","5406","30","013"
"Custer County, Montana","0500000US30017","11563","5847","881","54891","678","878","30","017"
"Kewaunee County, Wisconsin","0500000US55061","20398","10054","719","68474","940","1209","55","061"
"Langlade County, Wisconsin","0500000US55067","19167","9451","642","52074","658","858","55","067"
"Marathon County, Wisconsin","0500000US55073","135485","67539","786","63029","7710","9483","55","073"
"Menominee County, Wisconsin","0500000US55078","4566","2276","555","47188","89","168","55","078"
"Oneida County, Wisconsin","0500000US55085","35480","17653","789","58156","2117","2414","55","085"
"Pepin County, Wisconsin","0500000US55091","7261","3550","632","58750","313","432","55","091"
"Portage County, Wisconsin","0500000US55097","70822","34985","782","60316","4997","5700","55","097"
"Richland County, Wisconsin","0500000US55103","17408","8691","688","52052","656","915","55","103"
"St. Croix County, Wisconsin","0500000US55109","89702","44772","1036","84985","7261","8131","55","109"
"Hot Springs County, Wyoming","0500000US56017","4550","2265","739","53398","251","257","56","017"
"Natrona County, Wyoming","0500000US56025","80067","40068","846","62168","3634","4341","56","025"
"Platte County, Wyoming","0500000US56031","8572","4153","784","57784","350","352","56","031"
"Sweetwater County, Wyoming","0500000US56037","43352","21012","852","73384","1644","2233","56","037"
"Washakie County, Wyoming","0500000US56043","7933","3897","624","57306","404","425","56","043"
"Aguada Municipio, Puerto Rico","0500000US72003","37307","19073","390","16802","1413","2834","72","003"
"Aibonito Municipio, Puerto Rico","0500000US72009","22545","11749","478","20631","984","1514","72","009"
"Arroyo Municipio, Puerto Rico","0500000US72015","17502","9335","435","16206","596","1325","72","015"
"Bayamón Municipio, Puerto Rico","0500000US72021","173695","92006","574","26853","10352","16708","72","021"
"Canóvanas Municipio, Puerto Rico","0500000US72029","45120","23438","521","21614","1831","3387","72","029"
"Cayey Municipio, Puerto Rico","0500000US72035","43126","22464","474","23104","2055","3888","72","035"
"Cidra Municipio, Puerto Rico","0500000US72041","38977","20138","510","20664","1827","2800","72","041"
"Corozal Municipio, Puerto Rico","0500000US72047","32928","17002","530","16933","1250","2412","72","047"
"Fajardo Municipio, Puerto Rico","0500000US72053","30263","16169","530","19957","1714","2846","72","053"
"Guayanilla Municipio, Puerto Rico","0500000US72059","18080","9502","351","17796","836","1622","72","059"
"Hatillo Municipio, Puerto Rico","0500000US72065","39561","20600","446","18998","2416","3254","72","065"
"Isabela Municipio, Puerto Rico","0500000US72071","41084","21130","468","16996","1794","3389","72","071"
"Juncos Municipio, Puerto Rico","0500000US72077","38471","20177","455","20350","1255","2805","72","077"
"Salinas Municipio, Puerto Rico","0500000US72123","27638","14286","452","17694","887","1813","72","123"
"San Sebastián Municipio, Puerto Rico","0500000US72131","36292","18685","405","15995","1227","2766","72","131"
"Toa Baja Municipio, Puerto Rico","0500000US72137","76008","40532","594","25090","3969","6757","72","137"
"Vega Alta Municipio, Puerto Rico","0500000US72143","36559","19020","541","20809","1871","1991","72","143"
